x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,D,U
166.74,4.55,24.0,0.84,0.08,0.01,0.67,0.6,0.81,0.71,16.0,6981.15,30.0,19.0,1.0,3.0,580.0,1.0,0.75,0.0,82.0,0.4627544910179641
220.86,5.77,28.0,0.85,0.09,0.02,4.46,0.89,0.89,0.68,7.0,2213.61,45.0,57.0,3.0,0.0,983.0,3.0,0.63,1.0,537.0,0.14166666666666666
315.63,2.45,23.0,0.92,0.08,0.04,1.96,0.65,1.08,0.65,31.0,7985.3,30.0,8.0,2.0,2.0,950.0,4.0,0.96,1.0,882.0,0.28594594594594597
170.63,6.15,13.0,0.73,0.04,0.02,2.8,0.69,0.92,0.7,33.0,4619.4,45.0,18.0,0.0,0.0,232.0,4.0,0.08,1.0,92.0,0.18442105263157893
330.87,8.25,16.0,0.9,0.06,0.02,2.64,0.65,1.17,0.34,7.0,1888.04,30.0,47.0,1.0,1.0,217.0,2.0,0.77,1.0,183.0,0.2324175824175824
234.24,7.84,24.0,0.97,0.09,0.02,3.08,0.7,1.09,0.32,3.0,6610.44,15.0,39.0,2.0,1.0,432.0,11.0,0.75,0.0,899.0,0.10396257279329973
298.42,2.39,13.0,0.72,0.05,0.03,4.71,0.92,0.92,0.78,20.0,6007.6,60.0,29.0,1.0,2.0,179.0,9.0,0.27,0.0,437.0,0.04906723520901546
246.26,2.34,24.0,0.74,0.02,0.05,4.76,0.65,1.01,0.05,5.0,1787.02,60.0,20.0,2.0,1.0,148.0,8.0,0.7,0.0,597.0,0.031212078913083936
182.51,3.41,22.0,0.91,0.02,0.02,4.16,1.0,1.07,0.76,3.0,8736.25,15.0,45.0,1.0,3.0,212.0,3.0,0.66,0.0,300.0,0.1221328165374677
476.8,4.25,26.0,0.83,0.0,0.01,0.96,0.73,0.88,0.81,47.0,8559.89,15.0,55.0,0.0,2.0,263.0,11.0,0.3,0.0,390.0,0.28557038199895346
393.62,4.68,2.0,0.82,0.07,0.01,1.67,0.97,0.9,0.52,38.0,8378.82,90.0,36.0,3.0,3.0,175.0,2.0,0.72,0.0,572.0,0.08738312249548204
113.05,7.12,16.0,0.74,0.01,0.0,2.44,0.68,1.0,0.91,15.0,4052.36,30.0,52.0,0.0,1.0,578.0,1.0,0.93,0.0,372.0,0.21296511627906978
440.81,1.51,6.0,0.85,0.02,0.03,4.53,0.68,1.17,0.47,35.0,8263.77,60.0,55.0,1.0,0.0,644.0,10.0,0.31,0.0,195.0,0.15063291139240506
269.34,1.31,14.0,0.74,0.03,0.03,2.6,0.83,0.94,0.18,23.0,8463.47,90.0,40.0,1.0,3.0,405.0,9.0,0.98,0.0,14.0,0.1993888888888889
452.55,4.53,1.0,0.84,0.06,0.01,4.89,0.62,0.96,0.36,33.0,9965.75,60.0,15.0,1.0,3.0,435.0,5.0,0.22,1.0,943.0,0.06183998977363363
409.93,7.27,17.0,0.93,0.04,0.03,4.92,0.92,0.88,0.91,2.0,9580.29,15.0,21.0,0.0,1.0,456.0,8.0,0.13,0.0,271.0,0.15081081081081082
241.35,2.74,11.0,0.78,0.07,0.04,2.99,0.78,1.04,0.99,36.0,3890.19,90.0,30.0,1.0,3.0,515.0,4.0,0.08,1.0,188.0,0.18180451127819547
60.11,6.77,19.0,0.84,0.01,0.01,4.39,0.88,1.1,0.42,21.0,2062.22,90.0,54.0,0.0,3.0,146.0,2.0,0.21,0.0,151.0,0.14917691579943237
170.9,3.34,3.0,1.0,0.01,0.02,5.0,0.67,0.98,0.17,14.0,2995.38,90.0,47.0,1.0,0.0,415.0,5.0,0.34,1.0,953.0,0.0718520461699895
293.74,8.97,11.0,0.91,0.05,0.05,4.25,0.86,1.1,0.29,14.0,4998.33,30.0,31.0,3.0,2.0,943.0,8.0,0.73,0.0,277.0,0.16466666666666666
335.07,9.06,29.0,0.95,0.03,0.02,3.28,0.84,0.92,0.55,42.0,8074.03,90.0,42.0,3.0,1.0,978.0,6.0,0.07,1.0,635.0,0.21530373831775704
166.05,3.68,5.0,0.82,0.03,0.04,4.23,0.9,1.08,0.57,11.0,7257.54,60.0,38.0,1.0,0.0,771.0,8.0,0.51,0.0,479.0,0.15208413001912044
112.71,3.07,17.0,0.93,0.01,0.02,0.41,0.72,0.9,0.63,4.0,7898.36,30.0,53.0,2.0,0.0,578.0,11.0,0.52,0.0,701.0,0.5384047105958054
425.72,4.7,26.0,0.71,0.09,0.04,3.17,0.97,1.11,0.84,47.0,3861.27,60.0,27.0,0.0,2.0,588.0,3.0,0.23,0.0,891.0,0.10224999798141285
492.98,3.16,22.0,0.74,0.07,0.04,1.08,0.98,1.13,0.71,30.0,2544.36,90.0,48.0,1.0,2.0,240.0,5.0,0.05,1.0,77.0,0.33086538461538456
286.56,7.05,7.0,0.76,0.01,0.03,0.58,0.95,1.12,0.26,36.0,338.88,90.0,45.0,0.0,1.0,253.0,2.0,0.23,0.0,116.0,0.4762025316455695
127.26,8.43,10.0,0.82,0.01,0.04,4.46,0.83,0.89,0.4,20.0,6299.22,60.0,12.0,2.0,1.0,295.0,12.0,0.23,1.0,580.0,0.07562239484653276
172.54,7.06,28.0,0.95,0.1,0.05,3.2,0.77,1.08,0.84,16.0,7970.87,45.0,53.0,3.0,1.0,642.0,11.0,0.69,1.0,795.0,0.16439353099730458
58.28,8.42,29.0,0.8,0.07,0.03,1.22,0.62,1.02,0.63,34.0,8902.49,90.0,31.0,0.0,0.0,931.0,12.0,0.23,1.0,446.0,0.33513513513513515
461.43,4.57,11.0,0.9,0.04,0.01,1.93,0.98,1.19,0.17,45.0,4814.76,90.0,8.0,0.0,3.0,977.0,3.0,0.34,0.0,40.0,0.29488054607508535
102.99,2.41,3.0,0.91,0.07,0.02,4.87,0.98,0.94,0.33,8.0,9283.69,30.0,37.0,0.0,2.0,63.0,7.0,0.05,1.0,556.0,0.016336235951613494
309.43,7.64,20.0,0.88,0.08,0.04,4.31,0.61,1.11,0.79,45.0,2103.88,60.0,36.0,0.0,1.0,809.0,1.0,0.62,1.0,781.0,0.15246704331450095
173.32,4.24,10.0,0.81,0.08,0.03,0.08,0.74,0.95,0.17,20.0,5192.34,90.0,21.0,0.0,1.0,799.0,8.0,0.47,1.0,530.0,0.69
299.38,7.04,27.0,0.87,0.05,0.01,4.9,0.95,0.96,0.69,21.0,2216.3,60.0,24.0,3.0,0.0,401.0,5.0,0.34,1.0,630.0,0.08916505246166262
343.14,3.44,10.0,0.8,0.04,0.0,1.84,0.63,0.84,0.56,40.0,1961.95,30.0,38.0,0.0,1.0,886.0,2.0,0.7,1.0,664.0,0.27042253521126763
423.38,1.73,14.0,0.73,0.0,0.03,3.48,0.68,0.9,0.15,30.0,9538.54,60.0,20.0,0.0,0.0,587.0,3.0,0.68,1.0,51.0,0.16294642857142855
142.89,9.93,12.0,1.0,0.09,0.01,3.56,0.99,0.87,0.69,36.0,8195.63,60.0,24.0,3.0,3.0,279.0,4.0,0.33,1.0,196.0,0.1995614035087719
54.95,2.41,15.0,0.74,0.06,0.02,4.56,0.94,0.86,0.14,5.0,216.82,30.0,41.0,1.0,0.0,398.0,2.0,0.71,1.0,606.0,0.08216658356483131
111.6,9.9,10.0,0.72,0.02,0.04,4.43,0.96,0.8,0.4,21.0,2758.28,90.0,58.0,1.0,2.0,22.0,10.0,0.35,1.0,873.0,0.0032746672742116154
455.01,9.8,10.0,0.96,0.09,0.03,1.41,0.66,1.12,0.31,38.0,2130.84,60.0,28.0,0.0,0.0,352.0,5.0,0.22,0.0,722.0,0.17672624452592497
443.25,8.14,26.0,0.79,0.09,0.0,3.22,0.68,0.99,0.69,23.0,1556.63,45.0,20.0,3.0,3.0,645.0,7.0,0.72,1.0,889.0,0.12359872373773183
318.84,6.93,19.0,0.9,0.1,0.01,1.97,0.84,1.12,0.78,19.0,7004.38,90.0,44.0,0.0,3.0,598.0,9.0,0.73,1.0,809.0,0.2015956849084167
320.23,6.2,1.0,0.8,0.09,0.01,2.63,0.8,1.05,0.17,10.0,5711.69,30.0,20.0,1.0,2.0,348.0,1.0,0.87,1.0,857.0,0.08143726433744468
349.27,8.79,24.0,0.82,0.1,0.01,2.77,0.72,1.13,0.81,27.0,4593.95,15.0,40.0,3.0,0.0,33.0,10.0,0.5,1.0,310.0,0.02083853854710362
128.92,3.6,29.0,0.78,0.02,0.03,1.98,0.95,1.0,0.01,35.0,1976.02,45.0,28.0,2.0,2.0,44.0,6.0,0.23,0.0,270.0,0.041801640566741245
461.49,5.21,26.0,0.8,0.08,0.03,2.32,0.96,0.84,0.53,13.0,2848.42,90.0,22.0,3.0,3.0,983.0,6.0,0.84,0.0,499.0,0.22168674698795185
238.45,6.57,10.0,0.82,0.08,0.01,1.04,0.72,1.05,0.52,9.0,3625.4,30.0,54.0,1.0,0.0,845.0,1.0,0.17,0.0,680.0,0.3698039215686274
222.41,4.7,2.0,0.92,0.02,0.0,3.04,0.66,1.07,0.62,17.0,7876.28,45.0,59.0,3.0,1.0,931.0,2.0,0.94,1.0,674.0,0.22316831683168317
283.51,4.85,17.0,0.85,0.01,0.01,3.79,0.66,1.05,0.24,31.0,9892.98,90.0,55.0,2.0,3.0,595.0,11.0,0.31,0.0,705.0,0.14826766756984852
71.13,3.97,24.0,0.98,0.1,0.05,2.15,0.79,1.12,0.01,42.0,1921.37,15.0,22.0,3.0,3.0,495.0,8.0,0.02,0.0,266.0,0.27999999999999997
124.83,6.08,7.0,0.71,0.03,0.02,4.89,0.65,1.09,0.45,44.0,3481.07,90.0,22.0,0.0,2.0,431.0,6.0,0.19,1.0,838.0,0.06013786969541029
382.12,8.66,7.0,0.85,0.09,0.04,0.29,0.79,0.97,0.07,45.0,2874.0,15.0,46.0,0.0,3.0,299.0,1.0,0.41,1.0,76.0,0.5996124031007751
87.26,2.81,20.0,0.88,0.0,0.04,2.95,0.78,1.13,0.89,24.0,536.27,15.0,44.0,1.0,2.0,299.0,10.0,0.06,1.0,734.0,0.09075294036491566
321.42,9.41,27.0,0.98,0.0,0.03,2.92,0.95,1.08,0.17,42.0,2270.27,60.0,24.0,3.0,0.0,28.0,10.0,0.41,1.0,229.0,0.03056768558951965
160.41,7.2,9.0,0.71,0.05,0.04,0.18,0.72,0.85,0.43,19.0,9025.98,30.0,29.0,1.0,1.0,780.0,11.0,0.2,0.0,332.0,0.5716101694915254
225.18,8.41,22.0,0.87,0.02,0.01,1.12,0.82,1.02,0.43,49.0,8444.3,60.0,52.0,3.0,1.0,637.0,6.0,0.02,1.0,947.0,0.2705197146898846
179.91,6.01,2.0,0.96,0.07,0.03,4.53,0.9,1.09,0.55,30.0,1759.21,15.0,54.0,1.0,2.0,301.0,10.0,0.3,1.0,873.0,0.05566488320501109
210.05,8.02,14.0,0.77,0.06,0.01,2.72,0.84,1.02,0.78,5.0,3725.01,30.0,46.0,3.0,1.0,781.0,7.0,0.23,0.0,745.0,0.19456989247311826
373.57,1.15,17.0,0.96,0.01,0.04,2.18,0.98,1.18,0.47,8.0,3176.95,30.0,24.0,0.0,1.0,387.0,2.0,0.42,0.0,615.0,0.18806810860561432
183.7,8.37,1.0,0.71,0.02,0.0,2.08,0.84,0.84,0.03,37.0,1562.63,30.0,52.0,1.0,3.0,163.0,11.0,0.76,1.0,68.0,0.2259090909090909
304.88,1.36,9.0,0.92,0.04,0.04,4.44,0.96,1.09,0.77,47.0,6259.86,45.0,55.0,1.0,3.0,724.0,4.0,0.51,0.0,187.0,0.16235294117647056
264.22,9.01,20.0,0.98,0.02,0.0,1.84,0.7,1.13,0.08,36.0,5617.25,90.0,28.0,2.0,0.0,652.0,7.0,0.77,1.0,470.0,0.33816901408450706
348.65,9.93,21.0,0.9,0.08,0.04,4.3,0.82,1.08,0.64,25.0,4327.21,15.0,46.0,3.0,3.0,137.0,11.0,0.34,1.0,299.0,0.07158200290275762
471.57,3.65,19.0,0.83,0.04,0.02,1.55,0.82,0.95,0.8,45.0,8569.43,30.0,36.0,0.0,3.0,442.0,6.0,0.01,1.0,121.0,0.31247058823529417
379.66,2.89,4.0,0.71,0.01,0.03,2.66,1.0,0.95,0.28,49.0,6235.14,45.0,54.0,0.0,3.0,786.0,11.0,0.92,1.0,333.0,0.19204918032786883
146.72,7.89,28.0,0.98,0.05,0.02,0.72,0.68,1.03,0.45,5.0,2666.81,45.0,48.0,0.0,3.0,823.0,8.0,0.31,1.0,191.0,0.5412790697674419
64.03,3.28,8.0,0.84,0.01,0.02,4.13,0.66,0.96,0.01,33.0,3799.68,15.0,48.0,1.0,1.0,971.0,6.0,0.53,0.0,475.0,0.16210526315789475
168.02,8.79,13.0,0.71,0.01,0.03,3.68,0.84,1.15,0.8,22.0,1586.55,60.0,59.0,0.0,1.0,279.0,2.0,0.47,0.0,233.0,0.1501923076923077
317.79,1.93,4.0,0.91,0.02,0.05,2.65,0.69,0.84,0.7,47.0,5954.6,45.0,24.0,1.0,1.0,524.0,1.0,0.58,0.0,407.0,0.24432876712328766
73.14,2.13,9.0,0.84,0.09,0.0,0.13,0.86,1.06,0.23,42.0,5907.63,15.0,59.0,2.0,3.0,267.0,5.0,0.88,0.0,169.0,0.6764601769911505
273.36,9.81,9.0,0.74,0.09,0.05,2.41,0.99,0.85,0.39,25.0,8714.82,45.0,24.0,0.0,1.0,351.0,11.0,0.87,0.0,463.0,0.14970794829082293
318.58,7.06,22.0,0.76,0.08,0.03,1.13,0.98,1.02,0.7,43.0,8572.59,15.0,47.0,2.0,0.0,511.0,10.0,0.98,1.0,372.0,0.3282629107981221
200.41,8.62,18.0,0.72,0.03,0.04,2.07,0.69,1.09,0.36,29.0,8385.73,30.0,59.0,3.0,0.0,998.0,12.0,0.53,1.0,858.0,0.22749185667752442
396.91,3.92,12.0,0.87,0.03,0.02,4.28,0.67,0.87,0.16,45.0,5534.63,60.0,7.0,3.0,3.0,426.0,10.0,0.92,1.0,785.0,0.08673552403011002
97.97,7.09,10.0,0.89,0.05,0.02,3.85,0.82,1.08,0.52,30.0,6555.0,45.0,54.0,2.0,1.0,109.0,9.0,0.48,0.0,684.0,0.02778064146620848
83.81,6.35,11.0,0.85,0.07,0.04,1.21,0.83,0.86,0.72,48.0,7777.87,45.0,48.0,3.0,0.0,403.0,2.0,0.04,0.0,801.0,0.1799625468164794
377.68,6.43,7.0,0.95,0.1,0.02,4.92,0.86,1.05,0.32,30.0,1007.68,45.0,21.0,0.0,2.0,888.0,7.0,0.15,0.0,12.0,0.14442567567567566
272.97,7.14,9.0,0.96,0.01,0.03,4.52,0.9,1.0,0.12,44.0,3075.92,90.0,11.0,0.0,3.0,62.0,9.0,0.33,0.0,602.0,0.017732197024411384
359.78,6.18,6.0,0.88,0.0,0.0,2.64,0.84,0.92,0.83,46.0,1773.99,90.0,33.0,1.0,0.0,437.0,4.0,0.73,1.0,813.0,0.12994877201519267
245.67,4.86,19.0,0.7,0.07,0.01,2.65,0.64,0.84,0.25,31.0,5163.53,30.0,23.0,2.0,0.0,687.0,4.0,0.08,1.0,700.0,0.1750438356164383
160.88,3.48,16.0,0.91,0.08,0.03,4.51,0.92,1.09,0.51,34.0,8392.91,45.0,47.0,2.0,0.0,158.0,10.0,0.36,0.0,369.0,0.06505914351339522
418.6,7.92,15.0,0.83,0.08,0.04,3.18,0.63,0.95,0.69,28.0,2384.05,60.0,38.0,1.0,2.0,684.0,5.0,0.98,0.0,858.0,0.14563254926891292
409.74,3.04,7.0,0.87,0.07,0.03,2.68,0.61,0.83,0.32,10.0,7335.94,90.0,44.0,0.0,2.0,460.0,6.0,0.79,1.0,962.0,0.10513253638253638
362.61,7.23,16.0,0.89,0.1,0.01,3.75,0.91,1.11,0.65,4.0,4117.66,15.0,32.0,2.0,2.0,604.0,12.0,0.57,0.0,324.0,0.1686315789473684
172.47,3.1,5.0,0.81,0.05,0.02,1.18,0.82,0.89,0.46,33.0,9040.44,15.0,8.0,1.0,0.0,543.0,7.0,0.06,1.0,615.0,0.3116569702394272
315.6,6.63,16.0,0.98,0.09,0.02,4.39,0.88,1.09,0.57,17.0,6305.22,15.0,34.0,2.0,2.0,541.0,9.0,0.01,0.0,738.0,0.12128849470312887
212.44,7.72,1.0,0.74,0.1,0.02,2.66,0.75,1.03,0.59,11.0,9767.87,30.0,51.0,2.0,3.0,877.0,6.0,0.11,0.0,31.0,0.18196721311475408
91.21,2.97,19.0,0.9,0.08,0.04,3.02,0.6,0.88,0.82,7.0,2532.13,45.0,29.0,1.0,2.0,732.0,3.0,0.33,0.0,430.0,0.2059701492537314
462.79,1.54,5.0,0.7,0.03,0.04,0.45,0.73,0.83,0.66,17.0,9247.19,45.0,56.0,2.0,3.0,375.0,2.0,0.61,0.0,980.0,0.1791871921182266
111.57,2.18,7.0,0.98,0.02,0.0,1.55,0.84,1.04,0.26,28.0,3634.85,90.0,26.0,3.0,0.0,333.0,6.0,0.2,0.0,135.0,0.3766274509803922
477.61,6.45,19.0,0.73,0.05,0.04,2.13,0.69,0.81,0.06,17.0,6257.48,15.0,42.0,1.0,1.0,873.0,9.0,0.05,0.0,789.0,0.22156549520766772
250.7,8.65,22.0,0.73,0.05,0.02,2.07,0.88,0.83,0.0,41.0,1827.63,30.0,48.0,1.0,3.0,529.0,3.0,0.09,1.0,414.0,0.22589576547231272
133.31,1.4,5.0,0.8,0.09,0.04,3.89,0.92,1.08,0.9,10.0,7621.87,60.0,28.0,3.0,3.0,828.0,4.0,0.43,1.0,664.0,0.1488752556237219
293.86,7.61,29.0,0.81,0.01,0.01,1.41,0.78,1.02,0.94,26.0,9784.68,45.0,17.0,2.0,3.0,675.0,3.0,0.77,0.0,277.0,0.33273858921161825
442.83,4.07,17.0,0.76,0.03,0.03,0.91,0.95,0.93,0.09,6.0,7895.52,45.0,34.0,3.0,0.0,572.0,7.0,0.82,0.0,863.0,0.25582158912353714
379.5,5.31,26.0,0.88,0.08,0.01,2.91,0.94,1.02,0.49,17.0,6196.39,30.0,51.0,2.0,3.0,255.0,4.0,0.29,1.0,624.0,0.08461538461538462
412.95,9.36,22.0,0.83,0.01,0.02,3.08,0.95,1.04,0.15,16.0,4537.32,90.0,28.0,0.0,0.0,458.0,12.0,0.66,1.0,577.0,0.15986109695177894
346.45,3.99,8.0,0.71,0.03,0.0,0.61,0.86,1.03,0.95,39.0,3517.84,30.0,23.0,3.0,3.0,163.0,6.0,0.39,1.0,748.0,0.09321594645763444
361.52,5.19,29.0,0.8,0.04,0.01,0.01,0.72,1.06,0.25,26.0,4248.22,90.0,37.0,3.0,0.0,255.0,6.0,0.97,0.0,115.0,0.7603960396039604
432.14,1.12,29.0,0.94,0.06,0.0,4.59,0.79,1.18,0.5,4.0,3350.05,45.0,17.0,3.0,1.0,824.0,9.0,0.4,0.0,665.0,0.15806797853309482
162.35,1.73,1.0,0.91,0.02,0.01,0.4,0.88,0.96,0.17,20.0,8343.83,90.0,42.0,0.0,0.0,52.0,5.0,0.4,1.0,554.0,0.05979061371841156
270.24,3.33,2.0,0.92,0.09,0.01,4.49,0.68,0.92,0.33,49.0,8941.8,90.0,20.0,2.0,0.0,402.0,7.0,0.5,0.0,638.0,0.09608647241208008
149.54,1.25,15.0,0.91,0.04,0.03,2.0,0.9,0.82,0.27,41.0,9501.61,90.0,41.0,0.0,1.0,172.0,1.0,0.03,1.0,180.0,0.27825777777777777
494.45,6.68,20.0,0.79,0.09,0.0,3.27,0.82,0.86,0.48,11.0,4241.79,90.0,29.0,3.0,0.0,475.0,8.0,0.42,0.0,314.0,0.16836065573770495
474.83,4.84,28.0,0.73,0.05,0.03,0.93,0.64,0.84,0.42,23.0,5507.57,15.0,35.0,0.0,0.0,521.0,2.0,0.83,1.0,343.0,0.3593264248704663
67.74,5.93,18.0,0.78,0.03,0.01,4.12,0.82,0.93,0.33,33.0,5811.26,15.0,29.0,3.0,3.0,156.0,4.0,0.61,0.0,27.0,0.14777343750000002
367.51,2.57,11.0,0.95,0.01,0.05,0.9,0.63,1.04,0.11,31.0,6545.77,15.0,50.0,1.0,0.0,953.0,10.0,0.97,1.0,757.0,0.495
466.36,3.66,25.0,0.99,0.0,0.05,1.93,0.61,0.82,0.48,7.0,124.32,15.0,42.0,2.0,3.0,857.0,7.0,0.33,1.0,409.0,0.33788395904436863
131.26,6.97,10.0,0.85,0.05,0.01,1.19,0.96,1.09,0.85,22.0,8442.63,30.0,22.0,3.0,1.0,165.0,12.0,0.16,0.0,177.0,0.3437233960219797
305.58,9.69,24.0,0.7,0.01,0.03,4.19,0.8,0.96,0.73,5.0,2754.59,60.0,45.0,0.0,0.0,524.0,6.0,0.75,1.0,972.0,0.07198315849568256
461.97,1.45,24.0,0.74,0.04,0.0,4.29,0.82,1.19,0.72,37.0,4774.42,90.0,26.0,0.0,1.0,155.0,4.0,0.04,1.0,884.0,0.023546519087495398
65.28,9.01,4.0,0.8,0.06,0.05,1.86,0.71,1.03,0.37,1.0,8431.53,30.0,31.0,0.0,1.0,521.0,8.0,0.16,1.0,967.0,0.1416651600726058
363.84,6.19,5.0,0.87,0.03,0.03,1.54,0.82,1.11,0.71,6.0,9968.88,15.0,25.0,2.0,2.0,278.0,12.0,0.51,1.0,867.0,0.10653270849794294
183.81,6.08,4.0,0.72,0.02,0.0,3.87,0.67,1.14,0.47,45.0,7969.35,90.0,32.0,1.0,0.0,420.0,7.0,0.75,0.0,344.0,0.1448870636550308
465.98,5.5,13.0,0.98,0.08,0.02,4.39,0.9,1.16,0.15,47.0,345.85,60.0,38.0,2.0,0.0,253.0,6.0,0.6,1.0,877.0,0.048255416191562144
486.98,1.62,25.0,0.81,0.09,0.0,3.12,0.93,1.01,0.42,4.0,3750.67,90.0,56.0,1.0,3.0,305.0,5.0,0.99,0.0,164.0,0.1789077669902913
474.92,1.81,13.0,0.97,0.01,0.02,4.64,0.94,0.96,0.13,30.0,2547.39,45.0,27.0,0.0,3.0,816.0,5.0,0.65,1.0,761.0,0.1702659574468085
263.4,6.41,18.0,0.93,0.02,0.03,1.92,0.64,1.02,0.11,30.0,9644.9,45.0,15.0,2.0,2.0,323.0,11.0,0.72,1.0,639.0,0.15777123930799405
437.92,4.07,29.0,0.93,0.1,0.02,0.76,0.82,0.96,0.02,17.0,2715.87,30.0,49.0,1.0,2.0,578.0,7.0,0.99,0.0,385.0,0.4755681818181819
430.05,9.26,27.0,0.88,0.0,0.02,0.9,0.92,0.9,0.28,24.0,9439.17,60.0,25.0,0.0,0.0,289.0,11.0,0.59,1.0,904.0,0.14806707033069402
193.6,4.66,24.0,0.89,0.1,0.01,3.35,0.65,0.93,0.33,31.0,9381.42,30.0,55.0,0.0,0.0,486.0,6.0,0.71,0.0,90.0,0.18413793103448278
423.01,2.29,2.0,0.89,0.0,0.01,2.04,0.64,0.89,0.7,28.0,8410.16,90.0,27.0,2.0,2.0,128.0,4.0,0.3,1.0,919.0,0.04077658782429415
66.65,7.43,16.0,0.89,0.09,0.01,0.78,0.93,0.91,0.54,45.0,1070.91,60.0,24.0,1.0,0.0,543.0,7.0,0.54,1.0,459.0,0.45500000000000007
318.32,3.64,1.0,0.87,0.03,0.04,1.46,0.92,0.84,0.86,43.0,119.75,30.0,12.0,0.0,0.0,572.0,5.0,0.91,1.0,932.0,0.21054066785303044
153.5,5.73,26.0,1.0,0.09,0.01,2.65,0.78,0.97,0.18,4.0,7959.44,90.0,41.0,0.0,0.0,483.0,7.0,0.85,1.0,319.0,0.2493150684931507
104.26,7.28,19.0,0.92,0.03,0.03,0.61,0.64,0.89,0.27,39.0,8448.66,15.0,20.0,0.0,2.0,221.0,7.0,0.31,0.0,865.0,0.1416151940545004
84.63,9.1,9.0,0.93,0.07,0.02,0.02,0.81,0.98,0.94,19.0,9625.6,90.0,15.0,3.0,2.0,737.0,11.0,0.36,1.0,965.0,0.6475985979884181
363.33,8.13,28.0,0.96,0.01,0.01,4.59,0.76,1.12,0.44,24.0,2261.99,30.0,41.0,1.0,1.0,597.0,2.0,0.85,1.0,689.0,0.14731593582776623
202.94,7.09,3.0,0.76,0.02,0.03,1.52,0.81,0.98,0.79,7.0,7358.15,60.0,8.0,1.0,3.0,475.0,12.0,0.28,1.0,694.0,0.20228946525776495
376.15,7.12,25.0,0.73,0.08,0.02,1.11,0.78,1.18,0.49,46.0,5238.74,60.0,57.0,3.0,1.0,725.0,4.0,0.89,1.0,364.0,0.3182938388625592
79.41,9.51,7.0,0.84,0.05,0.02,3.49,0.83,0.86,0.47,48.0,3351.97,15.0,12.0,0.0,0.0,175.0,10.0,0.77,0.0,333.0,0.0934007504163406
191.88,3.66,29.0,0.85,0.09,0.03,4.27,0.89,1.14,0.15,9.0,6102.28,30.0,41.0,3.0,0.0,489.0,4.0,0.15,1.0,739.0,0.09712121873499496
292.77,1.01,10.0,0.95,0.04,0.02,3.16,0.91,0.9,0.85,22.0,5527.17,15.0,31.0,3.0,1.0,392.0,7.0,0.72,0.0,237.0,0.2192307692307692
405.83,3.45,1.0,0.83,0.09,0.02,1.27,0.86,1.17,0.08,2.0,2993.71,45.0,15.0,3.0,1.0,70.0,8.0,0.83,1.0,973.0,0.023937501980794217
193.44,2.96,10.0,0.87,0.04,0.03,4.31,0.68,0.89,0.31,27.0,2757.78,90.0,56.0,1.0,1.0,826.0,11.0,0.14,0.0,200.0,0.15728813559322036
331.65,6.96,21.0,0.86,0.1,0.03,2.55,0.76,1.1,0.67,16.0,4917.14,45.0,37.0,0.0,0.0,288.0,1.0,0.46,1.0,747.0,0.08405905311386391
448.69,6.7,9.0,0.71,0.1,0.0,1.91,0.63,0.82,0.51,5.0,4792.96,45.0,13.0,0.0,0.0,781.0,7.0,0.86,0.0,982.0,0.17464148487202638
327.14,6.34,28.0,0.88,0.03,0.02,3.02,0.78,1.05,0.88,12.0,3090.32,15.0,34.0,1.0,1.0,597.0,11.0,0.2,1.0,689.0,0.18398544288716073
154.83,1.15,15.0,0.95,0.09,0.0,3.5,0.99,0.89,0.04,26.0,2710.94,15.0,8.0,1.0,2.0,218.0,6.0,0.45,0.0,306.0,0.1368634713144517
60.98,7.56,15.0,0.75,0.08,0.01,2.97,0.86,1.07,0.65,15.0,9547.64,90.0,7.0,3.0,3.0,990.0,10.0,0.61,0.0,198.0,0.17380352644836275
441.54,3.91,3.0,0.88,0.02,0.03,4.6,0.66,1.05,0.48,3.0,8637.47,15.0,43.0,3.0,3.0,46.0,1.0,0.1,1.0,202.0,0.035069306930693066
59.57,6.99,25.0,0.88,0.06,0.04,3.14,0.71,1.17,0.15,9.0,8186.11,15.0,30.0,2.0,1.0,614.0,8.0,0.21,1.0,522.0,0.1998067632850241
443.62,6.01,5.0,0.75,0.01,0.04,4.39,0.63,1.05,0.74,28.0,2221.41,15.0,41.0,2.0,2.0,143.0,5.0,0.47,1.0,18.0,0.1377551020408163
288.02,4.08,9.0,0.74,0.08,0.0,2.93,0.67,0.96,0.41,39.0,1973.98,15.0,13.0,1.0,3.0,760.0,7.0,0.37,0.0,596.0,0.17323155216284988
472.58,2.21,26.0,0.99,0.02,0.02,1.65,0.8,0.88,0.53,36.0,8112.36,15.0,44.0,3.0,2.0,421.0,8.0,0.32,0.0,857.0,0.17985257920345216
409.45,1.85,22.0,0.82,0.01,0.03,2.66,0.74,1.06,0.97,25.0,1928.28,45.0,35.0,1.0,3.0,657.0,7.0,0.03,1.0,870.0,0.1674997173544375
499.07,8.48,9.0,0.77,0.04,0.01,0.43,0.68,0.85,0.49,41.0,5085.01,45.0,7.0,3.0,3.0,744.0,11.0,0.93,0.0,152.0,0.5169230769230769
207.82,9.27,23.0,0.75,0.06,0.04,1.15,0.66,1.13,0.82,28.0,2292.08,90.0,57.0,3.0,0.0,157.0,12.0,0.87,1.0,836.0,0.061580616445977523
